Tenure,Bandwidth_GB_Year,MonthlyCharge,Outage_sec_perweek,Income,Population
19.12428,2392.010213,187.6094,6.985784,37908.68,1310
13.85176,1584.550026,192.4404,11.18568,21594.91,197
18.8572,1819.57724,137.4684,8.554768,31529.9,16503
10.08697,1627.959422,139.9512,14.26456,35706.95,5028
1.895979,716.6438092,152.5022,15.88055,25408.07,371
2.446064,1066.183659,194.9525,12.79546,29602.2,54023
2.464275,1030.224777,174.9768,9.731762,37471.31,2709
14.80349,1661.346466,192.4705,15.21575,5923.37,212
8.040278,1058.595152,182.49,9.63933,30227.9,33875
6.453124,792.1819969,149.9621,9.164653,108135.1,1168
20.13722,2083.650225,217.484,12.49263,75295.21,3347
4.355677,1002.004764,242.6281,9.779093,64898.06,172
16.04377,2062.862632,132.466,14.54789,78472.21,82
7.42363,950.7941169,147.4713,13.01594,31294.84,332
20.87424,2497.717707,117.4392,11.04209,33348.43,2056
14.44636,1572.076515,202.4433,7.405469,53517.12,519
9.000396,1462.964796,140.0013,10.66838,58015.78,1903
7.194779,1457.580613,162.4676,12.3917,90699.09,598
2.919931,899.976724,142.4713,9.380891,76925.67,34639
12.86551,1966.201755,255.1198,16.19038,27140.05,2701
18.8098,2596.374524,275.1336,18.44059,104480.4,19578
15.92001,2223.458561,200.1185,8.669476,81491.12,899
4.85088,1131.789188,200.1652,9.237382,33192.8,199
4.847411,602.6894614,147.4738,10.91998,40719.95,2308
2.758575,929.5655793,232.6415,10.99018,42866.35,8489
6.116652,1123.647592,127.4601,7.095061,35939.16,1544
1.757261,589.6405069,194.9581,9.490979,14709.22,4201
16.87028,2329.543371,210.1051,6.548344,101534.0,1264
16.66123,1742.811202,179.9476,7.891279,28100.13,502
12.61471,2007.430866,154.9755,10.58295,55888.81,682
5.714937,750.9484926,182.447,7.787876,24604.91,1129
2.301772,1224.80823,222.6281,13.14319,8137.46,1276
3.627104,459.9710645,137.4686,13.36184,36643.74,18141
12.00909,1610.027119,152.5104,6.478653,24503.85,230
24.14282,2391.497324,162.4713,14.06909,7332.51,1583
19.14656,1811.777309,169.9447,7.832718,14741.19,845
22.14611,2113.691713,162.4713,9.183616,51673.68,841
5.585004,936.2693881,162.4827,13.88216,29958.36,30141
8.940085,1204.76304,182.4676,10.63565,33929.5,3033
17.82124,2296.853164,119.9568,11.35287,5782.82,338
27.4563,2859.041314,162.447,2.094319,62989.06,12407
8.522053,1123.252119,182.4833,10.42305,47245.51,24785
8.386909,834.8359967,147.4601,9.83124,35261.47,1026
10.52249,1256.923905,159.9349,8.183544,53116.06,1757
9.836216,1700.500703,164.967,4.649681,32014.25,6922
10.85169,1864.932987,194.9663,9.447787,18846.03,159
8.973181,1367.523632,240.1149,8.834633,26639.43,346
14.04801,1507.684892,160.0013,12.70547,17126.28,54023
14.17599,1663.204506,242.6326,7.499758,31155.68,6694
8.619877,1687.301468,200.1323,4.280086,17089.71,354
17.91527,2281.632997,149.9447,6.965079,67354.4,865
8.113307,1115.211468,149.9776,11.16639,43415.81,1691
12.52502,2267.526558,207.4754,13.54662,31697.79,3216
9.303687,1547.513225,172.4705,10.34504,57549.87,579
3.840589,808.7858345,159.9656,8.80007,14876.32,2931
5.142628,1045.919275,232.6707,13.25797,16419.87,767
2.067128,864.371328,255.1555,14.10578,21028.18,24447
18.96848,1811.884356,179.9656,12.38127,901.21,4879
2.589165,662.5967184,252.624,12.51035,71373.4,6197
2.362663,254.7465501,112.4551,11.05354,90664.75,4981
5.585807,1036.098256,184.9785,8.263688,23553.75,548
16.81789,2062.922234,142.4689,7.603034,25340.62,1719
18.529,2600.878739,255.1336,7.062036,38566.88,535
14.39213,1765.073078,190.1737,6.529096,55179.21,3845
8.457034,1498.783318,220.1323,12.72846,39328.19,4649
9.24589,804.9040342,79.97886,13.85374,27800.88,3118
1.413033,950.4411542,162.447,8.067406,20773.28,2301
3.680185,587.7258611,137.4392,8.889321,62362.09,4832
16.82081,1559.752741,147.4421,7.255194,34835.04,39850
1.025579,570.4516207,184.9853,5.6162,23000.55,32572
15.02441,1406.070492,104.9629,9.842896,13683.98,364
2.440244,485.4228279,179.9656,12.15458,20236.81,23474
7.409027,1280.53691,127.4738,8.978709,40019.17,1401
3.148665,1025.253482,149.9378,5.071108,28664.45,684
29.62966,2913.842578,207.4811,11.98305,22793.73,6275
4.044209,991.6890153,245.132,8.552086,20985.69,10605
22.73656,2227.799509,182.497,12.96774,10072.69,2089
2.917886,945.7273128,132.466,6.252401,20613.16,7552
13.08213,1655.992508,172.4579,5.707982,56002.38,94
1.740144,981.3822842,242.6573,8.613955,24372.17,2328
9.470798,1398.131991,242.6326,12.67157,59010.69,3079
2.476217,373.1383878,147.4783,10.45992,46199.89,14918
9.05316,1284.333326,172.4733,6.847776,17306.82,1565
10.86199,1364.293464,155.0084,13.93304,8257.65,467
7.990345,1654.594921,222.6143,10.94745,45016.56,8189
1.500126,676.2344842,232.6415,11.40109,50375.2,3810
6.732509,1153.214047,202.6829,9.241887,111592.0,6123
1.442102,837.2614393,222.6792,6.726035,37928.26,14673
10.89683,1246.67277,147.4421,7.683895,40826.44,35
10.69505,1364.959051,137.4698,10.45012,25770.44,158
6.905862,1606.823213,199.9902,13.56355,49535.29,771
22.31932,2343.988024,152.4952,10.59909,14113.73,12338
4.984918,1108.077901,172.4705,7.353978,63348.18,13410
10.45497,1307.834074,139.9861,8.738173,17104.77,1316
18.81683,1907.20649,184.9647,6.923674,23481.88,764
18.01018,1686.417922,167.4564,10.66687,20613.38,227
5.014012,1501.093332,245.1283,2.820841,142650.5,120
9.817033,954.2700173,127.4887,9.040639,17100.24,7955
7.437784,1170.676993,230.1051,6.754503,31492.57,4204
1.280324,436.2297665,139.9568,8.249498,12652.67,900
13.43811,1965.462483,174.9768,15.8001,19685.04,1121
3.765838,494.8412692,137.4686,9.956429,65315.4,16398
12.50419,1636.48816,162.4833,11.10537,42613.78,35102
1.798433,528.989098,179.9476,18.77915,8414.55,8093
7.35817,961.4048126,182.447,11.2971,4397.39,37
7.744129,720.6519058,167.4564,7.526996,27105.8,2172
16.79677,1820.926895,139.9792,11.71667,20552.64,24163
1.311693,530.0519539,152.466,8.063233,12188.82,4180
6.960522,1466.444336,162.4676,10.06942,24625.37,13222
5.525134,1288.15613,277.6513,8.417611,7418.73,21314
10.29048,1815.26546,194.9663,7.655763,25696.67,36986
18.32904,2206.253895,162.447,8.578558,26594.83,14524
1.794202,917.029715,174.9768,9.044468,24431.39,38865
16.38978,2095.926619,142.5007,10.84353,67833.88,964
22.34478,2231.25397,194.9744,12.23081,39258.2,19855
12.91538,1524.881001,217.4702,10.35484,51872.86,56308
11.59627,1929.992785,202.6362,11.74908,41212.98,2309
15.2121,1508.478673,167.4564,12.38931,38585.6,871
3.771607,1117.284921,207.4974,8.884262,20896.26,3417
11.64744,1381.77131,162.4827,6.304689,60239.95,1175
25.72493,2354.102724,124.9781,12.82818,47017.43,1970
1.393262,722.2139832,240.1149,10.42511,11250.31,1024
12.173,1619.686288,149.9447,12.17307,70435.61,782
8.909806,1342.337702,139.9875,9.308406,12861.54,445
10.48608,874.0562063,112.4551,10.82274,40879.22,15226
19.26465,2203.565459,104.9643,13.03399,44462.77,7611
6.24751,986.8685971,175.1331,14.64439,31614.26,841
9.063713,1031.540479,92.5018,11.06501,40895.64,67
10.02603,1183.503581,162.4937,9.811647,20306.89,14018
28.22989,3068.956506,139.965,13.91858,61478.9,475
7.617535,1326.411799,159.9656,9.650519,81376.2,24
20.58561,2005.474189,140.0049,13.58247,46435.57,2580
12.359,1827.076857,159.9794,6.136428,40402.71,1283
8.437873,923.1400229,82.49655,9.656318,11476.29,2625
14.01692,2099.82555,207.4754,14.27424,9336.09,107
1.506136,460.5286853,159.9349,7.942358,28954.2,417
5.457127,1589.753327,202.65,9.749545,32952.41,4979
4.148103,296.0266799,124.9781,11.26128,71113.67,5295
8.867664,1362.782508,252.6378,8.650145,46183.09,612
6.663036,1292.032339,162.447,10.96431,90253.73,8618
1.563383,673.250968,124.9607,9.906298,57292.08,10980
13.75426,1947.058707,277.6375,9.513517,42550.92,12237
2.367066,1136.589804,232.6378,8.846501,38411.45,9145
2.333094,530.0667964,140.0049,4.791388,51136.82,62429
14.86158,1439.925812,159.9512,5.549034,17595.76,39227
1.768753,736.3553892,220.1478,8.776267,31609.92,5
18.25291,1863.348549,182.4762,7.89302,61843.65,1116
1.275948,476.7850753,107.5286,8.355446,5952.44,22275
29.95876,3119.385384,255.1417,6.322552,54507.42,274
2.073632,861.7738077,129.9621,9.916894,62656.2,19546
10.49402,1584.241573,139.9349,10.1125,41577.62,224
6.368504,1756.610979,202.65,10.02298,27520.03,27224
7.674186,924.1809843,162.4937,10.53533,24128.19,2625
16.75789,2080.564441,172.4705,8.848665,40835.59,2032
8.473966,1208.504726,162.4982,8.568261,21334.55,1034
30.82191,3042.656083,162.5005,10.79675,27065.94,508
7.8432,935.4475784,147.4421,11.70586,47950.33,2539
8.03514,798.0189824,114.9728,4.254491,36470.53,26902
5.150963,822.9997439,165.0182,10.76274,36598.52,37375
24.2732,2765.521967,275.1336,9.720452,20980.42,2131
9.38517,1461.269401,255.1555,7.590769,6315.61,2122
13.81972,1438.002278,162.4713,10.997,6074.44,2684
1.37258,680.4074741,187.656,8.401275,36966.64,3182
1.84687,464.4350832,137.4872,13.42037,18377.18,11885
12.23147,1483.466725,217.4702,9.466427,128114.3,1485
6.554584,831.986868,127.5112,13.4046,21200.76,1114
2.599617,650.0225046,149.9913,10.47559,47958.56,281
2.827378,965.4344564,164.967,10.7882,30462.45,31148
16.12971,2275.291432,197.484,9.545723,20382.46,217
23.9038,2593.650846,137.4836,12.06193,41658.22,8368
1.73409,428.5644943,184.9647,11.88241,35311.08,7379
17.45182,1759.464436,124.9781,16.08459,9961.23,98
3.82548,1134.14173,222.6143,9.438856,43867.04,7351
10.00949,1236.291583,139.9816,10.33351,6742.39,3231
15.81095,2126.056803,142.5007,8.983351,39377.62,456
4.310974,1024.131285,240.1149,10.7808,77380.28,777
1.200106,336.3711095,164.9889,12.11645,40628.46,1001
1.99818,758.9886777,194.9768,8.997143,29680.81,5981
16.93745,1688.294747,137.4686,6.530306,35023.76,32801
13.05373,1761.265371,220.1185,9.976783,14527.8,8867
3.533323,793.8062657,182.4676,10.54543,38936.96,2226
16.93329,2020.896358,179.9476,11.6043,30767.83,2139
2.888303,296.7260391,134.9509,9.824765,27832.64,9996
6.307859,862.6906733,107.4806,11.79632,44711.74,647
4.812563,1003.080929,172.4885,6.914264,7004.93,39
25.10781,2646.099689,149.9621,12.06529,18129.29,1332
10.32034,1525.81124,162.447,11.13605,6843.81,25445
16.7433,2536.53749,245.147,13.31371,49271.78,8549
6.652608,1225.184798,252.6378,12.83511,52374.17,2192
6.7064,877.2126863,159.9875,10.19664,39603.42,2879
11.96096,2058.120961,142.4827,13.31326,138555.9,7999
7.900866,1063.793472,184.9853,9.072518,20246.17,17086
4.245295,707.2606071,147.4421,6.015014,18373.26,23867
10.0496,1421.06817,210.138,4.641244,35087.57,17148
11.46674,1715.911701,132.4798,8.943512,31246.25,24
4.469398,834.0925038,159.9942,12.25739,4566.8,3368
10.59491,1272.863604,184.9647,13.77913,77277.55,16459
2.82818,1092.512913,182.49,7.328353,33765.05,148
6.71156,1200.461726,255.1665,15.12772,15205.14,6402
5.25157,1069.18746,127.4421,14.32552,32982.82,414
16.4299,1800.326325,179.9794,9.181711,13139.33,12407
7.896371,1725.323883,202.65,11.58885,48293.12,8483
15.06815,1516.686884,119.9897,11.80835,83923.73,702
3.700985,924.6142337,252.624,9.235801,10487.07,6891
17.26451,2082.052634,127.4421,12.03055,25280.79,218
16.5852,2329.310551,182.4433,7.701754,58622.05,10818
10.81514,1341.508482,195.0062,11.13448,28051.07,727
4.617824,967.8404944,187.4847,12.99114,70321.71,5587
2.237975,492.0307787,139.9678,11.55503,16538.08,6210
12.14453,1289.426725,159.9512,10.26872,27290.36,2243
23.86996,2609.91314,132.466,5.547264,60280.07,778
7.495281,968.8124201,127.4586,12.33937,21987.29,8759
8.756923,964.5339675,149.9483,9.360451,23624.9,1833
5.874949,1406.140722,194.9663,5.272185,46431.14,34791
7.238006,1495.619695,154.9618,12.18282,58988.72,2371
5.449246,1034.133433,120.0035,10.68361,67537.98,1509
5.614074,1108.726166,127.4421,7.043901,4480.29,822
4.534721,761.9139877,172.4555,4.652367,57944.08,4869
10.06395,1686.732783,220.1615,11.83935,80674.2,12695
22.12945,2047.373281,147.4783,16.16998,67090.95,34
15.51392,1244.129071,79.97886,9.097873,22420.64,6917
4.526424,1395.575443,164.9785,12.41174,75633.41,5060
6.183692,981.2775952,172.4579,11.64528,18944.96,18465
17.27999,2074.948906,257.6549,8.721081,8840.8,3104
3.628867,601.2192303,184.967,15.35399,40316.05,49344
4.888977,532.1499344,147.4601,12.20093,29693.07,19151
4.431604,542.7248776,117.472,5.566881,18677.06,3650
8.377189,1133.808688,240.1149,15.31929,18549.91,40005
21.09953,2540.062525,174.9882,10.2098,50263.94,6608
1.989684,714.7114049,217.484,8.659247,18967.02,9679
17.55759,2258.203171,184.9797,12.84399,57675.63,19039
10.55294,1119.402193,169.9741,10.19629,40279.05,10450
8.436679,1214.354546,129.9763,14.47447,33868.71,19649
15.2198,1429.845787,147.4421,9.289829,48969.64,46589
9.436909,1150.114958,149.9598,10.00097,22041.71,17879
13.50244,1544.180199,192.4705,17.44685,25491.07,2277
1.717359,944.8425929,152.4579,10.81239,23705.5,1141
2.199825,518.7305953,182.4653,4.06556,16680.61,7362
1.387769,617.6429974,159.9656,8.92923,108960.7,77
10.39542,1581.59431,220.1615,11.30999,18347.2,6282
9.026366,1146.502548,182.49,10.98554,41305.01,337
1.500082,155.5067148,105.011,10.44775,66284.45,692
4.243723,1021.747631,232.6415,6.654657,68024.79,7186
1.736879,374.332233,104.9629,10.27957,53148.58,25792
7.359812,1170.830123,152.509,16.84547,20473.21,0
9.328119,1667.732624,194.9663,6.652103,11132.31,40
17.98715,2047.681612,165.0113,14.62764,42461.74,87
25.68869,2790.931185,174.9755,9.653367,18437.44,44249
16.21818,1620.352713,169.9378,12.1002,30615.01,1442
9.499599,1193.771492,172.4733,12.48083,52633.73,3881
1.13143,730.8534585,207.4811,8.90737,22641.64,16649
6.472433,1176.899402,182.49,11.38017,19713.67,47974
3.155929,1076.138741,162.4653,7.131124,34970.28,1656
11.88503,868.8224639,124.9643,12.94698,19437.76,1538
4.448953,977.9373731,172.4871,9.31691,23901.05,3141
8.962034,1245.735579,159.965,12.33102,23089.13,5931
1.796113,1042.042108,245.1612,9.532535,45251.32,3256
2.972634,438.8374341,194.9744,8.855708,52581.07,18213
10.22422,2017.913692,255.1336,11.92649,38850.73,1980
7.650642,1197.872957,117.4872,5.942798,23117.3,1488
2.945436,922.2317794,265.1283,7.427575,5676.28,1319
5.294527,723.6126048,127.5067,9.093452,56144.7,4918
6.128314,909.0225293,137.4684,13.64111,34476.83,10692
4.213099,839.1770355,139.9678,11.86197,39968.02,266
11.16116,1262.191241,192.4885,8.884712,33541.35,12404
23.22012,2884.562817,199.9902,7.88571,23584.78,152
13.81356,1438.080654,147.4421,13.20709,23841.62,10821
7.923777,807.0176026,104.9629,10.3891,7858.21,190
1.992273,818.8755109,210.127,6.228557,30262.99,41454
14.60084,1738.296024,207.6094,11.28384,31246.64,40828
6.512117,1107.738951,232.6228,5.371834,23454.98,7885
16.15139,1696.96925,197.4945,6.185,28125.61,4004
8.257765,825.6485531,127.475,10.10886,20465.98,200
7.193929,1087.358783,127.4421,5.269672,22540.94,1406
8.527084,1322.914498,252.6378,12.15104,21497.29,23029
11.84082,1318.102379,152.466,6.162241,24700.6,16350
3.660516,998.0643375,232.6415,9.217962,20319.77,117
12.22942,1718.405985,132.466,12.10772,46273.12,3519
16.57284,1836.91871,204.9634,11.78093,34257.36,141
15.80736,2083.424243,210.1518,8.227196,49166.12,17923
8.295192,1332.732935,230.1051,5.57327,34162.04,3988
11.38275,1636.428296,267.6647,3.27964,66664.82,1419
6.780515,1158.10468,222.65,3.059459,40411.35,748
8.27839,1169.714886,169.9447,9.367555,70844.17,182
9.151288,1369.012136,242.6143,14.48109,105396.3,49019
1.835564,387.3140839,172.4624,12.01958,58049.87,4634
10.44767,1810.906541,162.4653,12.7185,32423.61,1831
8.612474,1425.150573,149.9447,6.796318,115440.4,672
3.122125,631.6069096,149.9915,5.737969,9534.08,4993
10.49269,1601.994832,172.4705,7.618887,16895.6,3275
5.679237,895.0975786,204.9797,11.26555,23624.66,674
1.050155,223.4765826,157.4698,9.505342,41221.83,7900
10.68972,1221.300132,157.4698,8.304309,13332.2,4134
2.210399,731.2638925,217.4725,4.823366,27065.38,4709
18.2103,2150.497966,207.6386,12.01856,175137.3,5831
13.09427,1732.048832,147.4564,10.67666,34193.65,52454
1.201025,540.3210772,149.9915,8.343598,23676.96,1554
6.246939,904.6029537,179.9476,8.630403,5189.69,13
4.600047,649.075085,192.4567,10.3229,17430.05,10218
9.30555,1204.289565,172.4579,4.509935,80678.93,4807
18.55263,2274.334534,232.652,5.959998,31249.18,3895
13.12228,1711.957507,119.9568,10.90456,35453.68,563
10.51089,1287.261282,92.45514,11.44963,25946.0,12453
12.81579,1813.141473,197.4702,11.17062,35334.17,1478
11.16354,1326.083123,169.9741,7.365589,15826.38,16882
12.01983,2037.009094,164.9853,11.35748,21603.64,398
6.021823,663.9805561,169.9378,9.635516,51354.08,1702
23.99384,2615.909854,172.4567,13.45991,17993.91,151
8.100668,1598.041286,182.4433,9.79011,25776.46,1131
18.47356,2030.890872,127.4783,9.22053,18914.81,8112
14.62117,1595.672481,120.0035,8.63279,63735.08,973
12.95415,1461.63528,137.4684,11.48109,82308.64,2739
3.588245,452.390983,124.9935,9.850349,9120.65,803
14.36866,1594.517874,184.967,6.257899,27485.23,4906
6.30655,1165.890091,139.983,10.45045,73686.44,2119
18.94429,2087.462333,210.138,9.21677,58508.34,114
3.474901,733.0960018,172.4579,10.30116,45196.73,149
3.341126,694.2731917,227.4754,11.91801,50520.8,28596
4.761845,1290.636519,132.466,9.662081,29765.16,1193
20.22924,2166.207365,127.4601,7.154983,18670.89,497
6.487048,655.1704765,102.4746,8.73353,38764.7,916
20.32585,1989.74777,139.9979,4.984535,52141.38,942
12.24637,1795.595369,152.4441,9.818035,62480.22,9111
14.63647,2210.449566,267.6647,7.290001,12031.44,610
4.833414,673.8697136,172.4555,12.22851,51380.67,6818
5.705638,602.0049206,159.9875,11.64795,29305.72,359
12.55315,1357.88248,182.447,10.37839,8716.91,22201
1.059865,380.7812664,130.0064,7.319997,9423.78,1345
13.47613,1838.415776,172.4885,9.457995,131511.8,131
9.887746,991.6943982,139.9678,12.55328,9396.05,183
6.853152,1313.391104,149.9741,15.71715,16764.77,7
2.213342,1018.286618,265.147,4.945596,17263.54,648
5.954975,1069.152457,117.4392,10.5802,61325.92,34305
8.316193,921.8193418,127.4887,10.42441,21098.34,198
8.081086,1387.096942,242.6281,12.10189,108914.2,7415
5.000016,1481.311788,202.6362,14.08029,32202.44,302
3.469341,1376.444987,200.1185,10.35591,68517.92,1871
7.874579,1215.186143,210.127,12.47126,71588.69,10911
11.70115,1131.849487,124.9781,12.24189,47120.5,33960
3.890319,993.4525617,149.9928,13.15573,14745.74,393
14.7867,1404.351494,124.9935,10.15032,30535.24,11342
11.71559,1283.330518,119.9897,8.528837,10092.3,217
4.995373,1186.556596,265.1283,11.6262,29321.34,21572
11.56278,1325.414246,214.9525,10.25116,21988.64,14318
18.7404,1864.692477,162.4689,8.383382,152131.7,24780
8.479465,1078.756333,147.5031,4.742341,27902.88,14687
13.03957,1501.37548,150.0208,11.57381,32355.4,4350
4.99913,945.3922235,174.991,9.92207,12804.98,937
2.108436,702.1831409,172.4733,13.42022,6624.45,302
4.848049,458.1425479,149.9778,11.02021,97763.56,145
14.06379,1271.791514,137.4872,9.610448,26735.83,77
12.67943,1829.634417,220.1615,12.5508,21837.62,3739
11.2075,1977.058574,184.9797,9.074415,7585.29,338
7.837878,1152.27854,230.1051,2.874643,44055.54,3620
4.845811,1057.31768,222.65,6.80751,17442.95,25607
3.852241,670.3465702,149.989,4.628556,24923.55,4406
11.55831,1538.887965,192.4404,12.97945,92155.37,5264
5.389466,1322.429941,142.4526,9.108418,13638.96,24
10.93329,1167.924948,152.466,12.52668,14921.92,3417
8.259716,1380.765825,255.1555,12.84461,69293.12,46545
3.157767,675.3184526,172.4555,6.597598,3004.46,8488
2.185047,472.1439723,159.9805,14.413,59780.22,15521
4.612442,1114.048401,235.1591,10.17097,47463.53,0
10.75614,962.301603,117.472,11.05648,49295.81,2007
14.37481,1593.966861,172.4441,7.831413,146951.6,3525
5.447689,885.0263451,230.1051,8.758616,23567.27,8225
12.29962,1418.813901,184.9853,2.463144,32526.64,11371
12.57563,1185.107111,124.9781,9.329583,9612.82,1132
7.606099,1072.186545,152.4884,6.029026,15164.29,9982
6.79324,1161.691491,190.1599,9.909339,25315.36,1788
4.753084,1206.589518,164.967,10.17293,56186.38,1268
21.0878,2588.430434,174.9768,9.570126,48327.1,1955
15.33274,1983.300598,232.6228,11.31573,38793.75,3867
11.47008,1323.764927,169.9447,12.76234,58157.76,1061
3.631024,463.9097938,112.4551,7.834846,23706.3,4212
27.0293,2794.920011,220.1185,11.09531,30493.16,2159
13.21554,2181.086069,220.1149,5.561109,37555.8,2467
15.97096,1993.401196,152.4742,15.02079,24322.78,19
8.0239,867.8924387,157.4698,6.101071,68284.56,2983
5.448172,1540.445045,225.132,10.43971,54067.41,194
8.306218,1064.595704,164.9889,12.98257,37185.6,568
3.600682,935.8715835,207.6386,9.983208,56243.26,6022
4.459993,1014.955092,222.6654,6.458755,22066.61,823
11.40421,1603.711289,159.9794,8.044454,145163.1,31758
12.86853,1580.727843,169.9671,11.61411,27102.45,767
9.546909,1264.373724,204.9496,11.33707,27803.88,5622
4.424083,1151.054935,245.1612,9.974199,34421.07,22127
1.462471,447.1773574,169.9447,7.681019,43334.45,154
9.952476,1301.393401,182.49,6.327621,27777.59,22425
1.133367,1227.924743,212.6228,14.11844,19366.57,1811
14.40435,2060.606368,137.4836,10.12377,56067.63,133
4.300397,752.2906635,204.9797,9.651896,29044.8,14386
8.36006,1432.224687,262.6106,7.798421,105033.0,2012
9.693608,1607.273001,129.9598,10.45427,116453.0,730
8.24734,1667.506374,162.4538,12.77256,63171.36,589
10.8754,1837.760704,152.4555,11.35043,52931.37,1286
6.067975,722.5123131,192.4885,8.270725,35615.92,190
5.602813,756.3419475,139.9568,11.39269,13002.99,5622
9.938487,1240.679237,194.9992,6.726676,17542.52,925
13.96391,1745.07852,139.9512,8.989551,71560.17,1430
9.841833,1276.902314,210.138,9.818493,10457.56,51667
5.129029,794.1801028,95.01949,12.54048,47106.04,28
3.612294,1195.475034,149.9447,7.580234,6402.95,41149
9.430096,1215.994181,159.9349,13.1997,45142.5,647
6.699323,939.6683701,192.4567,4.527242,38759.29,20501
6.895966,1063.884067,127.4887,14.83341,41195.08,24634
16.56847,2528.759994,255.1336,12.09619,45989.68,1539
16.71459,1844.526573,92.45514,6.601125,62894.22,487
16.48485,1952.410832,179.9476,13.01529,56815.09,7617
2.458795,1076.991137,147.4564,16.09553,66357.52,956
6.6307,765.1823242,169.9447,10.32418,89957.16,78
11.52687,1498.93018,149.9776,7.070888,20069.27,12327
2.984004,1091.509603,137.4836,10.80585,9856.89,390
4.646695,1658.402714,237.6549,8.868239,14834.59,9236
22.24529,2004.460047,137.4872,8.733741,13210.96,3739
14.89363,1520.458929,107.5286,7.364011,18608.64,11173
6.140643,924.5326675,137.4686,13.28585,107174.6,2090
19.6274,1756.84915,137.4872,6.889062,11923.86,15517
13.49323,1406.307337,127.4887,7.580987,12005.02,16845
12.69289,1398.161322,114.9658,9.653612,31540.93,1117
18.58829,2192.448535,222.6362,10.82253,60364.04,3769
14.34935,1750.253059,187.656,8.059068,5092.67,13
7.881289,1303.89059,174.9768,8.226403,14973.52,221
4.63962,1439.765003,235.1417,9.904595,9327.52,11118
10.76391,1410.343155,184.9647,10.36695,33504.33,2103
12.47148,1103.016586,147.4421,11.00923,44312.5,499
8.387102,1282.323667,174.9755,13.03944,29125.59,4242
12.89076,1548.154792,214.9663,11.76312,34797.6,6297
6.726078,1212.659466,147.4564,6.146076,29268.79,10977
14.72164,1488.056133,95.01949,9.92622,14468.95,3671
6.915354,1137.782472,227.4754,2.747035,54794.23,1420
12.23126,1393.130581,169.9671,12.2307,45288.02,20375
11.26136,1263.915496,152.4798,6.018375,22137.33,39
9.448434,1489.056859,252.6378,12.54931,32713.07,4787
21.25517,2320.769374,182.4608,12.76686,29090.38,2153
7.467093,1254.859385,219.9902,11.32795,13925.38,38753
5.669803,1104.543998,107.482,6.407701,30454.69,745
13.09678,1596.175795,139.9816,6.838437,17549.51,5025
6.224413,764.0244287,149.9483,5.754038,2439.79,34941
16.25655,1722.032536,127.4586,12.99932,38731.74,5642
10.74959,1493.782205,220.1185,9.995799,19739.42,2919
16.42222,1962.047024,217.4725,9.959938,17241.1,1692
5.585075,768.7084381,195.0062,8.967992,36384.55,694
3.583025,719.7798137,159.9349,6.991807,8168.76,62131
10.48284,1308.7086,230.1051,8.472212,122915.6,1051
2.457741,709.6900125,92.45514,11.14249,79117.6,303
5.006746,1221.36675,164.9647,5.620259,36415.41,9627
17.53363,2517.584249,199.9902,5.902462,6528.33,366
11.9781,1704.872057,245.175,11.62995,47375.49,97
21.06329,1932.26875,127.4958,12.19992,26040.67,16665
9.453234,1174.54568,182.4538,10.56558,29604.72,140
3.109148,581.9611419,194.9699,9.702895,29321.73,1075
16.93921,1810.474782,167.4564,8.870546,6548.73,2101
10.16511,1821.752133,174.9581,4.575379,13029.09,3052
2.598272,917.5571323,127.4601,12.964,9443.65,4821
1.717806,863.6296514,147.4564,10.06356,39940.05,2778
2.224742,948.6927365,177.4876,8.327232,34293.99,14673
10.7668,1412.381474,204.9797,10.19137,20537.04,141
4.847252,946.5642973,219.9902,11.2239,98436.93,1012
11.16076,1663.235204,124.9607,20.30462,34512.65,7354
1.200249,860.4509841,194.9663,12.80332,23241.01,3492
21.53238,2380.995294,204.9634,11.67122,28600.78,46327
5.656086,859.2099751,152.5022,12.21062,65905.54,11595
8.840599,1209.038145,194.9744,7.262788,24271.95,332
22.38582,2149.727449,157.4836,8.601513,10192.04,1843
9.417302,1860.127661,245.147,8.665467,6932.32,34381
4.278907,822.5599233,117.4835,10.65341,23502.47,55
4.799511,792.3707277,174.9755,12.47288,33172.33,1547
32.97693,3035.613983,149.9621,8.521897,16447.16,2667
12.05316,1875.734695,212.6415,9.283462,41899.29,19713
3.294082,577.1681107,159.965,10.99491,43859.06,3766
7.129721,905.0282527,114.9728,11.15522,9791.48,39344
15.23335,1752.536989,192.4705,6.471399,13656.87,226
4.273105,678.2257258,147.4893,7.197275,33138.54,19649
13.19046,1908.654798,162.4608,11.34425,23661.52,8103
10.91353,1163.07255,159.983,15.16412,91022.36,64
10.3362,1776.804483,222.6143,6.969893,17670.66,3817
12.24574,1822.961538,184.9797,6.850694,34492.59,135
13.62126,1599.005155,169.9378,4.585813,12530.16,262
12.73029,1705.874036,152.4742,11.02008,55438.14,708
8.681614,1501.794265,245.1457,9.403453,27450.8,1253
15.38202,1414.219141,147.4783,5.672009,1722.01,8601
7.513611,797.0949032,149.9707,11.41187,55046.63,267
11.05993,1567.299499,242.6143,10.67622,10121.11,8261
6.611955,901.8396595,194.9744,9.593637,15469.0,71763
9.040057,1380.469032,197.4876,6.165032,78059.33,1176
25.11299,2275.551071,125.0073,14.37122,50656.38,40041
16.12811,2138.11032,162.497,13.48312,104362.5,17042
7.845114,1305.921354,129.9778,13.45773,22830.86,84
